FECHA (YYMMDD);HORA (HHMM);;
120414;0900;;
120414;1000;;
120414;1100;;
120414;1200;;
120414;1300;;
120414;1400;;
120414;1500;;
120414;1600;;
120414;1700;;
120414;1800;;
120414;1900;;
120414;2000;;
120414;2100;;
120414;2200;;
120414;2300;;
120415;0000;;
120415;0100;;
120415;0200;;
120415;0300;;
120415;0400;;
120415;0500;;
120415;0600;;
120415;0700;;
120415;0800;;
120415;0900;;
120415;1000;;
120415;1100;;
120415;1200;0;
120415;1300;0;
120415;1400;0;
120415;1500;0;
120415;1600;0;
120415;1700;0;
120415;1800;0;
120415;1900;0;
120415;2000;0;
120415;2100;0;
120415;2200;0;
120415;2300;0;
120416;0000;0;
120416;0100;0;
120416;0200;0;
120416;0300;0;
120416;0400;0;
120416;0500;0;
120416;0600;0;
120416;0700;0;
120416;0800;0;
120416;0900;0;
120416;1000;0;
120416;1100;0;
120416;1200;0;
120416;1300;0;
120416;1400;0;
120416;1500;0;
120416;1600;0;
120416;1700;0;
120416;1800;0;
120416;1900;0;
120416;2000;0;
120416;2100;0;
120416;2200;0;
120416;2300;0;
120417;0000;0;
120417;0100;0;
120417;0200;0;
120417;0300;0;
120417;0400;0;
120417;0500;0;
120417;0600;0;
120417;0700;0;
120417;0800;0;
120417;0900;;
120417;1000;;
120417;1100;0;
120417;1200;0;
120417;1300;0;
120417;1400;0;
120417;1500;0;
120417;1600;0;
120417;1700;0;
120417;1800;0;
120417;1900;0;
120417;2000;0;
120417;2100;0;
120417;2200;0;
120417;2300;0;
120418;0000;0;
120418;0100;0;
120418;0200;0;
120418;0300;0;
120418;0400;0;
120418;0500;0;
120418;0600;0;
120418;0700;0;
120418;0800;0;
120418;0900;0;
120418;1000;0;
120418;1100;0;
120418;1200;0;
120418;1300;0;
120418;1400;0;
120418;1500;0;
120418;1600;0;
120418;1700;0;
120418;1800;0;
120418;1900;0;
120418;2000;0;
120418;2100;0;
120418;2200;0;
120418;2300;0;
120419;0000;0;
120419;0100;0;
120419;0200;0;
120419;0300;0;
120419;0400;0;
120419;0500;0;
120419;0600;0;
120419;0700;0;
120419;0800;0;
120419;0900;0;
120419;1000;0;
120419;1100;0;
120419;1200;0;
120419;1300;0;
120419;1400;0;
120419;1500;;
120419;1600;;
120419;1700;;
120419;1800;0;
120419;1900;0;
120419;2000;0;
120419;2100;0;
120419;2200;0;
120419;2300;0;
120420;0000;0;
120420;0100;0;
120420;0200;0;
120420;0300;0;
120420;0400;0;
120420;0500;0;
120420;0600;0;
120420;0700;0;
120420;0800;0;
120420;0900;0;
120420;1000;0;
120420;1100;0;
120420;1200;0;
120420;1300;0;
120420;1400;0;
120420;1500;;
120420;1600;0;
120420;1700;0;
120420;1800;;
120420;1900;;
120420;2000;0;
120420;2100;0;
120420;2200;0;
120420;2300;0;
120421;0000;0;
120421;0100;0;
120421;0200;0;
120421;0300;0;
120421;0400;0;
120421;0500;0;
120421;0600;0;
120421;0700;0;
120421;0800;0;
120421;0900;0;
120421;1000;0;
120421;1100;0;
120421;1200;0;
120421;1300;0;
120421;1400;0;
120421;1500;0;
120421;1600;0;
120421;1700;0;
120421;1800;0;
120421;1900;0;
120421;2000;0;
120421;2100;0;
120421;2200;0;
120421;2300;0;
120422;0000;0;
120422;0100;0;
120422;0200;0;
120422;0300;0;
120422;0400;0;
120422;0500;0;
120422;0600;0;
120422;0700;0;
120422;0800;0;
120422;0900;0;
120422;1000;0;
120422;1100;0;
120422;1200;0;
120422;1300;0;
120422;1400;0;
120422;1500;0;
120422;1600;0;
120422;1700;0;
120422;1800;0;
120422;1900;0;
120422;2000;0;
120422;2100;0;
120422;2200;0;
120422;2300;0;
120423;0000;0;
120423;0100;0;
120423;0200;0;
120423;0300;0;
120423;0400;0;
120423;0500;0;
120423;0600;0;
120423;0700;0;
120423;0800;0;
120423;0900;0;
120423;1000;0;
120423;1100;0;
120423;1200;0;
120423;1300;0;
120423;1400;0;
120423;1500;0;
120423;1600;0;
120423;1700;0;
120423;1800;0;
120423;1900;0;
120423;2000;0;
120423;2100;0;
120423;2200;0;
120423;2300;0;
120424;0000;0;
120424;0100;0;
120424;0200;0;
120424;0300;0;
120424;0400;0;
120424;0500;0;
120424;0600;0;
120424;0700;0;
120424;0800;0;
120424;0900;0;
120424;1000;0;
120424;1100;0;
120424;1200;0;
120424;1300;0;
120424;1400;0;
120424;1500;0;
120424;1600;0;
120424;1700;0;
120424;1800;0;
120424;1900;0;
120424;2000;0;
120424;2100;0;
120424;2200;0;
120424;2300;0;
120425;0000;0;
120425;0100;0;
120425;0200;0;
120425;0300;0;
120425;0400;0;
120425;0500;0;
120425;0600;0;
120425;0700;0;
120425;0800;0;
120425;0900;0;
120425;1000;0;
120425;1100;0;
120425;1200;0;
120425;1300;0;
120425;1400;0;
120425;1500;0;
120425;1600;0;
120425;1700;0;
120425;1800;0;
120425;1900;0;
120425;2000;0;
120425;2100;0;
120425;2200;0;
120425;2300;0;
120426;0000;0;
120426;0100;0;
120426;0200;0;
120426;0300;0;
120426;0400;0;
120426;0500;0;
120426;0600;0;
120426;0700;0;
120426;0800;0;
120426;0900;0;
120426;1000;0;
120426;1100;0;
120426;1200;0;
120426;1300;0;
120426;1400;0;
120426;1500;0;
120426;1600;0;
120426;1700;0;
120426;1800;0;
120426;1900;0;
120426;2000;0;
120426;2100;0;
120426;2200;0;
120426;2300;0;
120427;0000;0;
120427;0100;0;
120427;0200;0;
120427;0300;0;
120427;0400;0;
120427;0500;0;
120427;0600;0;
120427;0700;0;
120427;0800;0;
120427;0900;0;
120427;1000;0;
120427;1100;0;
120427;1200;0;
120427;1300;0;
120427;1400;0;
120427;1500;0;
120427;1600;0;
120427;1700;0;
120427;1800;0;
120427;1900;0;
120427;2000;0;
120427;2100;0;
120427;2200;0;
120427;2300;0;
120428;0000;0;
120428;0100;0;
120428;0200;0;
120428;0300;0;
120428;0400;0;
120428;0500;0;
120428;0600;0;
120428;0700;0;
120428;0800;0;
120428;0900;0;
120428;1000;0;
120428;1100;0;
120428;1200;0;
120428;1300;0;
120428;1400;0;
120428;1500;0;
120428;1600;0;
120428;1700;0;
120428;1800;0;
120428;1900;0;
120428;2000;0;
120428;2100;0;
120428;2200;0;
120428;2300;0;
120429;0000;0;
120429;0100;0;
120429;0200;0;
120429;0300;0;
120429;0400;0;
120429;0500;0;
120429;0600;0;
120429;0700;0;
120429;0800;0;
120429;0900;0;
120429;1000;0;
120429;1100;0;
120429;1200;0;
120429;1300;0;
120429;1400;0;
120429;1500;0;
120429;1600;0;
120429;1700;0;
120429;1800;0;
120429;1900;0;
120429;2000;0;
120429;2100;0;
120429;2200;0;
120429;2300;0;
120430;0000;0;
120430;0100;0;
120430;0200;0;
120430;0300;0;
120430;0400;0;
120430;0500;0;
120430;0600;0;
120430;0700;0;
120430;0800;0;
120430;0900;0;
120430;1000;0;
120430;1100;0;
120430;1200;0;
120430;1300;0;
120430;1400;0;
120430;1500;0;
120430;1600;0;
120430;1700;1;
120430;1800;0;
120430;1900;0;
120430;2000;0;
120430;2100;0;
120430;2200;0;
120430;2300;0;
120501;0000;0;
120501;0100;;
120501;0200;;
120501;0300;;
120501;0400;;
120501;0500;;
120501;0600;;
120501;0700;;
120501;0800;;
120501;0900;;
120501;1000;;
120501;1100;;
120501;1200;;
120501;1300;;
120501;1400;;
120501;1500;;
120501;1600;;
120501;1700;;
120501;1800;;
120501;1900;;
120501;2000;;
120501;2100;;
120501;2200;;
120501;2300;;
120502;0000;;
120502;0100;;
120502;0200;;
120502;0300;;
120502;0400;;
120502;0500;;
120502;0600;;
120502;0700;;
120502;0800;;
120502;0900;;
120502;1000;;
120502;1100;;
120502;1200;;
120502;1300;;
120502;1400;;
120502;1500;;
120502;1600;;
120502;1700;;
120502;1800;;
120502;1900;;
120502;2000;;
120502;2100;;
120502;2200;;
120502;2300;;
120503;0000;;
120503;0100;;
120503;0200;;
120503;0300;;
120503;0400;;
120503;0500;;
120503;0600;;
120503;0700;;
120503;0800;;
120503;0900;;
120503;1000;;
120503;1100;;
120503;1200;;
120503;1300;;
120503;1400;;
120503;1500;;
120503;1600;;
120503;1700;;
120503;1800;;
120503;1900;;
120503;2000;;
120503;2100;;
120503;2200;;
120503;2300;;
120504;0000;;
120504;0100;;
120504;0200;;
120504;0300;;
120504;0400;;
120504;0500;;
120504;0600;;
120504;0700;;
120504;0800;;
120504;0900;;
120504;1000;;
120504;1100;;
120504;1200;;
120504;1300;;
120504;1400;;
120504;1500;;
120504;1600;;
120504;1700;;
120504;1800;;
120504;1900;;
120504;2000;;
120504;2100;;
120504;2200;;
120504;2300;;
120505;0000;;
120505;0100;;
120505;0200;;
120505;0300;;
120505;0400;;
120505;0500;;
120505;0600;;
120505;0700;;
120505;0800;;
120505;0900;;
120505;1000;;
120505;1100;;
120505;1200;;
120505;1300;;
120505;1400;;
120505;1500;;
120505;1600;;
120505;1700;;
120505;1800;;
120505;1900;;
120505;2000;;
120505;2100;;
120505;2200;;
120505;2300;;
120506;0000;;
120506;0100;;
120506;0200;;
120506;0300;;
120506;0400;;
120506;0500;;
120506;0600;;
120506;0700;;
120506;0800;;
120506;0900;;
120506;1000;;
120506;1100;;
120506;1200;;
120506;1300;;
120506;1400;;
120506;1500;;
120506;1600;;
120506;1700;;
120506;1800;;
120506;1900;;
120506;2000;;
120506;2100;;
120506;2200;;
120506;2300;;
120507;0000;;
120507;0100;;
120507;0200;;
120507;0300;;
120507;0400;;
120507;0500;;
120507;0600;;
120507;0700;;
120507;0800;;
120507;0900;;
120507;1000;;
120507;1100;;
120507;1200;;
120507;1300;;
120507;1400;;
120507;1500;;
120507;1600;;
120507;1700;;
120507;1800;;
120507;1900;;
120507;2000;;
120507;2100;;
120507;2200;;
120507;2300;;
120508;0000;;
120508;0100;;
120508;0200;;
120508;0300;;
120508;0400;;
120508;0500;;
120508;0600;;
120508;0700;;
120508;0800;;
120508;0900;;
120508;1000;;
120508;1100;;
120508;1200;;
120508;1300;;
120508;1400;;
120508;1500;;
120508;1600;;
120508;1700;;
120508;1800;;
120508;1900;;
120508;2000;;
120508;2100;;
120508;2200;;
120508;2300;;
120509;0000;;
120509;0100;;
120509;0200;;
120509;0300;;
120509;0400;;
120509;0500;;
120509;0600;;
120509;0700;;
120509;0800;;
120509;0900;;
120509;1000;;
120509;1100;;
120509;1200;;
120509;1300;;
120509;1400;;
120509;1500;;
120509;1600;;
120509;1700;;
120509;1800;;
120509;1900;;
120509;2000;;
120509;2100;;
120509;2200;;
120509;2300;;
120510;0000;;
120510;0100;;
120510;0200;;
120510;0300;;
120510;0400;;
120510;0500;;
120510;0600;;
120510;0700;;
120510;0800;;
120510;0900;;
120510;1000;;
120510;1100;;
120510;1200;;
120510;1300;;
120510;1400;;
120510;1500;;
120510;1600;;
120510;1700;;
120510;1800;;
120510;1900;;
120510;2000;;
120510;2100;;
120510;2200;;
120510;2300;;
120511;0000;;
120511;0100;;
120511;0200;;
120511;0300;;
120511;0400;;
120511;0500;;
120511;0600;;
120511;0700;;
120511;0800;;
120511;0900;;
120511;1000;;
120511;1100;;
120511;1200;;
120511;1300;;
120511;1400;;
120511;1500;;
120511;1600;;
120511;1700;;
120511;1800;;
120511;1900;;
120511;2000;;
120511;2100;;
120511;2200;;
120511;2300;;
120512;0000;;
120512;0100;;
120512;0200;;
120512;0300;;
120512;0400;;
120512;0500;;
120512;0600;;
120512;0700;;
120512;0800;;
120512;0900;;
120512;1000;;
120512;1100;;
120512;1200;;
120512;1300;;
120512;1400;;
120512;1500;;
120512;1600;;
120512;1700;;
120512;1800;;
120512;1900;;
120512;2000;;
120512;2100;;
120512;2200;;
120512;2300;;
120513;0000;;
120513;0100;;
120513;0200;;
120513;0300;;
120513;0400;;
120513;0500;;
120513;0600;;
120513;0700;;
120513;0800;;
120513;0900;;
120513;1000;;
120513;1100;;
120513;1200;;
120513;1300;;
120513;1400;;
120513;1500;;
120513;1600;;
120513;1700;;
120513;1800;;
120513;1900;;
120513;2000;;
120513;2100;;
120513;2200;;
120513;2300;;
120514;0000;;
120514;0100;;
120514;0200;;
120514;0300;;
120514;0400;;
120514;0500;;
120514;0600;;
120514;0700;;
120514;0800;;
120514;0900;;
120514;1000;;
120514;1100;;
120514;1200;;
120514;1300;;
120514;1400;;
120514;1500;;
120514;1600;;
120514;1700;;
120514;1800;;
120514;1900;;
120514;2000;;
120514;2100;;
120514;2200;;
120514;2300;;
120515;0000;;
120515;0100;;
120515;0200;;
120515;0300;;
120515;0400;;
120515;0500;;
120515;0600;;
120515;0700;;
120515;0800;;
120515;0900;;
120515;1000;;
120515;1100;;
120515;1200;;
120515;1300;;
120515;1400;;
120515;1500;;
120515;1600;;
120515;1700;;
120515;1800;;
120515;1900;;
120515;2000;;
120515;2100;;
120515;2200;;
120515;2300;;
120516;0000;;
120516;0100;;
120516;0200;;
120516;0300;;
120516;0400;;
120516;0500;;
120516;0600;;
120516;0700;;
120516;0800;;
120516;0900;;
120516;1000;;
120516;1100;;
120516;1200;;
120516;1300;;
120516;1400;;
120516;1500;;
120516;1600;;
120516;1700;;
120516;1800;;
120516;1900;;
120516;2000;;
120516;2100;;
120516;2200;;
120516;2300;;
120517;0000;;
120517;0100;;
120517;0200;;
120517;0300;;
120517;0400;;
120517;0500;;
120517;0600;;
120517;0700;;
120517;0800;;
120517;0900;;
120517;1000;;
120517;1100;;
120517;1200;;
120517;1300;;
120517;1400;;
120517;1500;;
120517;1600;;
120517;1700;;
120517;1800;;
120517;1900;;
120517;2000;;
120517;2100;;
120517;2200;;
120517;2300;;
120518;0000;;
120518;0100;;
120518;0200;;
120518;0300;;
120518;0400;;
120518;0500;;
120518;0600;;
120518;0700;;
120518;0800;;
120518;0900;;
120518;1000;;
120518;1100;;
120518;1200;;
120518;1300;;
120518;1400;;
120518;1500;;
120518;1600;;
120518;1700;;
120518;1800;;
120518;1900;;
120518;2000;;
120518;2100;;
120518;2200;;
120518;2300;;
120519;0000;;
120519;0100;;
120519;0200;;
120519;0300;;
120519;0400;;
120519;0500;;
120519;0600;;
120519;0700;;
120519;0800;;
120519;0900;;
120519;1000;;
120519;1100;;
120519;1200;;
120519;1300;;
120519;1400;;
120519;1500;;
120519;1600;;
120519;1700;;
120519;1800;;
120519;1900;;
120519;2000;;
120519;2100;;
120519;2200;;
120519;2300;;
120520;0000;;
120520;0100;;
120520;0200;;
120520;0300;;
120520;0400;;
120520;0500;;
120520;0600;;
120520;0700;;
120520;0800;;
120520;0900;;
120520;1000;;
120520;1100;;
120520;1200;;
120520;1300;;
120520;1400;;
120520;1500;;
120520;1600;;
120520;1700;;
120520;1800;;
120520;1900;;
120520;2000;;
120520;2100;;
120520;2200;;
120520;2300;;
120521;0000;;
120521;0100;;
120521;0200;;
120521;0300;;
120521;0400;;
120521;0500;;
120521;0600;;
120521;0700;;
120521;0800;;
120521;0900;;
120521;1000;;
120521;1100;;
120521;1200;;
120521;1300;;
120521;1400;;
120521;1500;;
120521;1600;;
120521;1700;;
120521;1800;;
120521;1900;;
120521;2000;;
120521;2100;;
120521;2200;;
120521;2300;;
120522;0000;;
120522;0100;;
120522;0200;;
120522;0300;;
120522;0400;;
120522;0500;;
120522;0600;;
120522;0700;;
120522;0800;;
120522;0900;;
120522;1000;;
120522;1100;;
120522;1200;;
120522;1300;;
120522;1400;;
120522;1500;;
120522;1600;;
120522;1700;;
120522;1800;;
120522;1900;;
120522;2000;;
120522;2100;;
120522;2200;;
120522;2300;;
120523;0000;;
120523;0100;;
120523;0200;;
120523;0300;;
120523;0400;;
120523;0500;;
120523;0600;;
120523;0700;;
120523;0800;;
120523;0900;;
120523;1000;;
120523;1100;;
120523;1200;;
120523;1300;;
120523;1400;;
120523;1500;;
120523;1600;;
120523;1700;;
120523;1800;;
120523;1900;;
120523;2000;;
120523;2100;;
120523;2200;;
120523;2300;;
120524;0000;;
120524;0100;;
120524;0200;;
120524;0300;;
120524;0400;;
120524;0500;;
120524;0600;;
120524;0700;;
120524;0800;;
120524;0900;;
120524;1000;;
120524;1100;;
120524;1200;;
120524;1300;;
120524;1400;;
120524;1500;;
120524;1600;;
120524;1700;;
120524;1800;;
120524;1900;;
120524;2000;;
120524;2100;;
120524;2200;;
120524;2300;;
120525;0000;;
120525;0100;;
120525;0200;;
120525;0300;;
120525;0400;;
120525;0500;;
120525;0600;;
120525;0700;;
120525;0800;;
120525;0900;;
120525;1000;;
120525;1100;;
120525;1200;;
120525;1300;;
120525;1400;;
120525;1500;;
120525;1600;;
120525;1700;;
120525;1800;;
120525;1900;;
120525;2000;;
120525;2100;;
120525;2200;;
120525;2300;;
120526;0000;;
120526;0100;;
120526;0200;;
120526;0300;;
120526;0400;;
120526;0500;;
120526;0600;;
120526;0700;;
120526;0800;;
120526;0900;;
120526;1000;;
120526;1100;;
120526;1200;;
120526;1300;;
120526;1400;;
120526;1500;;
120526;1600;;
120526;1700;;
120526;1800;;
120526;1900;;
120526;2000;;
120526;2100;;
120526;2200;;
120526;2300;;
120527;0000;;
120527;0100;;
120527;0200;;
120527;0300;;
120527;0400;;
120527;0500;;
120527;0600;;
120527;0700;;
120527;0800;;
120527;0900;;
120527;1000;;
120527;1100;;
120527;1200;;
120527;1300;;
120527;1400;;
120527;1500;;
120527;1600;;
120527;1700;;
120527;1800;;
120527;1900;;
120527;2000;;
120527;2100;;
120527;2200;;
120527;2300;;
120528;0000;;
120528;0100;;
120528;0200;;
120528;0300;;
120528;0400;;
120528;0500;;
120528;0600;;
120528;0700;;
120528;0800;;
120528;0900;;
120528;1000;;
120528;1100;;
120528;1200;;
120528;1300;;
120528;1400;;
120528;1500;;
120528;1600;;
120528;1700;;
120528;1800;;
120528;1900;;
120528;2000;;
120528;2100;;
120528;2200;;
120528;2300;;
120529;0000;;
120529;0100;;
120529;0200;;
120529;0300;;
120529;0400;;
120529;0500;;
120529;0600;;
120529;0700;;
120529;0800;;
120529;0900;;
120529;1000;;
120529;1100;;
120529;1200;;
120529;1300;;
120529;1400;;
120529;1500;;
120529;1600;;
120529;1700;;
120529;1800;;
120529;1900;;
120529;2000;;
120529;2100;;
120529;2200;;
120529;2300;;
120530;0000;;
120530;0100;;
120530;0200;;
120530;0300;;
120530;0400;;
120530;0500;;
120530;0600;;
120530;0700;;
120530;0800;;
120530;0900;;
120530;1000;;
120530;1100;;
120530;1200;;
120530;1300;;
120530;1400;;
120530;1500;;
120530;1600;;
120530;1700;;
120530;1800;;
120530;1900;;
120530;2000;;
120530;2100;;
120530;2200;;
120530;2300;;
120531;0000;;
120531;0100;;
120531;0200;;
120531;0300;;
120531;0400;;
120531;0500;;
120531;0600;;
120531;0700;;
120531;0800;;
120531;0900;;
120531;1000;;
120531;1100;;
120531;1200;;
120531;1300;;
120531;1400;;
